,name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade,popularity,combined_difficulty,difficulty_sport_trad,number_near_grades,diff_nearby_grades,safety_numerical,commitment_numerical,aid_numerical
1843,Dreaming of the Master,3.5,6,V8,['Boulder'],20.0,1,,,California,Ryan Campground…,3,1,"['V-easy', 'V0', 'V2', 'V0']",,3.327836234933996,10,,4,7.75,,1,
1845,Scoop,1.0,2,V0-,['Boulder'],12.0,1,,,California,Dreamers,0,0,"['V0', 'V0', 'V0', 'V0', 'V0-', 'V0', 'V0-']",,1.4316178815126572,2,,7,0.0,,1,
1848,Frisbee,2.0,1,V1,['Boulder'],15.0,1,,,California,Horseshoe Lake,2,0,"['V2', 'V3', 'V2', 'V-easy', 'V-easy', 'V2-', 'V1']",,2.1474268222689856,3,,7,0.1428571428571428,,1,
1849,Sawzall Arete,1.0,1,V0,['Boulder'],12.0,1,,,California,Love Nest Area,1,0,"['V2', 'V-easy', 'V-easy', 'V4']",,1.6474268222689858,2,,4,1.0,,1,
1854,Sweetie Pie,2.8,107,V-easy,['Boulder'],18.0,1,,,California,Hang,3,0,"['V0', 'V3', 'V0-', 'V2']",,2.795322718930907,1,,4,2.25,,1,
1857,Bittersweet,3.5,2,V9,['Boulder'],15.0,1,,,California,HVCG South,1,1,['V1'],,3.0982845481793237,11,,1,8.0,,1,
1862,The Flame,1.0,2,V1,['Boulder'],10.0,1,,,California,Indian Wave Bou…,1,0,"['V0', 'V1', 'V-easy']",,1.4316178815126572,3,,3,1.0,,1,
1867,Problem E',2.0,1,V2+,['Boulder'],10.0,1,,,California,Ice Cream Boulders,1,1,"['V-easy', 'V0-', 'V0', 'V1', 'V1', 'V2', 'V1', 'V0+', 'V1', 'V2', 'V2']",,2.1474268222689856,4,,11,1.1818181818181817,,1,
1868,Salt is Salty,3.0,1,V10,['Boulder'],11.0,1,,,Nevada,Willow Springs…,2,0,['V9-'],,2.6474268222689856,12,,1,1.0,,1,
1869,Satellite Boulder Left,3.5,49,V3,['Boulder'],18.0,1,PG13,,California,Planet X Area,4,5,"['V5', 'V2']",,3.475897072890759,5,,2,0.5,1.0,1,
1870,Front Center,1.6,7,V1,['Boulder'],10.0,1,,,Nevada,Kraft Boulders,1,1,"['V0-', 'V2', 'V0-1', 'V2-', 'V0', 'V4', 'V2']",,1.6868567055672465,3,,7,0.4285714285714284,,1,
1874,Young Arete,1.0,1,V0,['Boulder'],22.0,1,PG13,,California,Hall of Horrors…,0,0,"['V2', 'V2', 'V6', 'V5', 'V6', 'V4', 'V6', 'V4', 'V4', 'V3', 'V3', 'V2-3', 'V1']",,1.6474268222689858,2,,13,3.6923076923076925,1.0,1,
1878,Old Triangle Classic,2.3,26,V0+,['Boulder'],15.0,1,,,California,HVCG West,5,2,"['V-easy', 'V1', 'V0', 'V0-', 'V6']",,2.2998093942421467,2,,5,1.2000000000000002,,1,
1879,Turnbuckle Descent,1.6,14,V-easy,['Boulder'],12.0,1,,,California,Turtle Rock Cir…,0,0,"['V1+', 'V-easy', 'V2-3', 'V-easy']",,1.6463235763025315,1,,4,1.25,,1,
1881,The Crippler Is Busted - No More,3.0,1,V6,['Boulder'],12.0,1,,,California,Dreamers,1,0,"['V0', 'V3', 'V5', 'V3-', 'V3', 'V1', 'V1', 'V0', 'V0', 'V4', 'V4', 'V0']",,2.6474268222689856,8,,12,4.0,,1,
1883,West Face Left,1.7,3,V-easy,['Boulder'],12.0,1,,,California,Group Campsites Rd,1,0,"['V-easy', 'V0', 'V-easy', 'V-easy', 'V0-']",,1.8487134111344927,1,,5,0.3999999999999999,,1,
1888,Outlandish,3.0,1,V5,['Boulder'],15.0,1,,,Nevada,Red Rock Bould…,1,0,"['V4', 'V3', 'V5', 'V5']",,2.6474268222689856,7,,4,0.75,,1,
1890,Ladder Detail,2.5,24,V4-5,['Boulder'],10.0,1,,,California,Cathedral Boulders,0,2,"['V7', 'V6']",,2.491794145781519,6,,2,2.5,,1,
1893,Scratch Arete,1.7,6,V0,['Boulder'],18.0,1,,,California,Miledi Boulders,1,0,"['V0-', 'V1', 'V3']",,1.7849790920768531,2,,3,1.3333333333333335,,1,
1895,How's Your Papa?,2.5,2,V4,['Boulder'],10.0,1,,,California,Outback Bouldering,1,0,"['V5', 'V4', 'V3', 'V0', 'V6']",,2.431617881512657,6,,5,0.40000000000000036,,1,
1897,The Crack,1.3,6,V-easy,['Boulder'],12.0,1,,,California,Dreamers,1,0,"['V2+', 'V-easy', 'V0', 'V2', 'V1', 'V-easy', 'V-easy']",,1.4421219492197102,1,,7,1.2857142857142856,,1,
1906,Semi-Precious (aka Poorman's Stem Gem),2.3,14,V0+,['Boulder'],15.0,1,,,California,Semi-Precious B…,2,1,"['V2', 'V-easy']",,2.2996569096358646,2,,2,0.5,,1,
1910,Aspen Wall,3.6,7,V6,['Boulder'],15.0,1,,,California,Mammoth Creek Rd,6,0,"['V2', 'V6', 'V3-', 'V3', 'V3', 'V2+', 'V4', 'V3', 'V1', 'V-easy', 'V7', 'V0', 'V0-', 'V-easy']",,3.4368567055672465,8,,14,3.7142857142857144,,1,
1916,Buckwheat,2.8,6,V4,['Boulder'],8.0,1,,,California,Curry Village,0,0,['V5'],,2.7278362349339957,6,,1,1.0,,1,
1917,Scent of Magnolia,2.0,1,V5+,['Boulder'],15.0,1,,,California,Central - Maxim…,2,0,"['V0-', 'V0+', 'V3', 'V3+', 'V5+']",,2.1474268222689856,7,,5,2.8,,1,
1921,Tilt Shift,4.0,5,V9,['Boulder'],15.0,1,,,Nevada,Oak Creek Canyo…,3,1,[],,3.715808940756329,11,,0,,,1,
1924,Placebo,2.0,9,V0,['Boulder'],15.0,1,,,California,Turtle Rock Cir…,2,0,"['V4', 'V-easy', 'V-easy', 'V0-', 'V2', 'V1']",,2.029485364453797,2,,6,0.8333333333333335,,1,
1926,Guerin Prow,2.0,1,V3,['Boulder'],15.0,1,R,,California,Swan Slab Boulders,0,0,"['V0-', 'V4', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",,2.1474268222689856,5,,28,1.0357142857142856,2.0,1,
1929,Thunderhead,3.0,1,V11,['Boulder'],30.0,1,,,California,Puppy Boulders,0,0,"['V3', 'V6', 'V8', 'V10-', 'V11']",,2.6474268222689856,13,,5,3.4000000000000004,,1,
1931,Osama Sit-Start Eliminate,1.0,1,V10,['Boulder'],15.0,1,,,California,Rock Creek Boul…,1,2,"['V3', 'V9', 'V6', 'V6', 'V0', 'V0-', 'V4', 'V10', 'V7', 'V4']",,1.6474268222689858,12,,10,5.1,,1,
1935,Defcon 5,2.0,2,V0+,['Boulder'],15.0,1,,,California,S - Pocket Rock…,1,1,"['V3', 'V0', 'V0']",,2.0982845481793237,2,,3,1.0,,1,
1939,Evan's Problem,4.0,2,V4,['Boulder'],5.0,1,,,California,Real Hidden Val…,1,0,['V5'],,3.431617881512657,6,,1,1.0,,1,
1941,Little Tool,2.0,1,V2,['Boulder'],12.0,1,,,California,Ryan Campground…,0,0,"['V3', 'V5']",,2.1474268222689856,4,,2,2.0,,1,
1942,Entrance Problem,1.0,1,V6,['Boulder'],15.0,1,,,California,Entrance Boulde…,1,0,"['V-easy', 'V6', 'V-easy', 'V0', 'V0', 'V-easy']",,1.6474268222689858,8,,6,5.5,,1,
1943,Mulligan Mantle,2.6,5,V3,['Boulder'],8.0,1,,,California,Hang,1,1,"['V0', 'V-easy', 'V0-', 'V2']",,2.5491422740896623,5,,4,2.75,,1,
1944,All hands on deck,3.0,1,V0,['Boulder'],35.0,1,R,,California,Little Egypt,1,0,['V1'],,2.6474268222689856,2,,1,1.0,2.0,1,
1945,Romper Stomper,1.0,1,V1,['Boulder'],10.0,1,,,California,Love Nest Area,1,0,"['V-easy', 'V-easy', 'V0-']",,1.6474268222689858,3,,3,1.6666666666666667,,1,
1948,Psycho Slab,2.5,2,V4,['Boulder'],15.0,1,,,California,Quail Springs B…,1,0,"['V2-3', 'V2', 'V2', 'V4', 'V2', 'V3', 'V0-1', 'V0', 'V1', 'V3', 'V5', 'V2', 'V4', 'V3', 'V4', 'V2', 'V0', 'V4', 'V3', 'V4', 'V0']",,2.431617881512657,6,,21,1.6190476190476186,,1,
1950,Hammer,1.5,6,V2,['Boulder'],12.0,1,,,California,Warm Up Ridge,2,1,"['V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0', 'V1', 'V0-', 'V0', 'V-easy', 'V2']",,1.6135505206482814,4,,10,2.2,,1,
1953,Psycho Crack,2.0,1,V3,['Boulder'],20.0,1,,,California,Quail Springs B…,1,0,"['V4', 'V2-3', 'V2', 'V2', 'V4', 'V2', 'V0-1', 'V0', 'V1', 'V3', 'V5', 'V2', 'V4', 'V3', 'V4', 'V2', 'V0', 'V4', 'V3', 'V4', 'V0']",,2.1474268222689856,5,,21,0.5714285714285712,,1,
1955,Plumber's Crack,3.6,202,V2,['Boulder'],40.0,1,R,,Nevada,Kraft Boulders,27,4,"['5.9', 'V1', 'V7', 'V10-11', 'V0', 'V9', 'V1', 'V5']",,3.5935707076085617,4,,8,2.125,2.0,1,
1956,Chokin',2.3,4,V5,['Boulder'],14.0,1,,,California,Ahwahnee Boulders,1,0,[],,2.2989707289075945,7,,0,,,1,
1958,Problem C,2.0,1,V1,['Boulder'],12.0,1,,,California,W Valley,1,0,"['V0-', 'V0-']",,2.1474268222689856,3,,2,1.0,,1,
1960,Moai,1.5,2,V0,['Boulder'],9.0,1,,,California,Trashcan Rock Area,1,0,"['V0', 'V0', 'V0', 'V5', 'V2', 'V0']",,1.7649512148459905,2,,6,1.1666666666666665,,1,
1963,Unnamed v2,2.4,5,V2,['Boulder'],10.0,1,,,California,Crimp Ladder Area,0,0,"['V1', 'V3']",,2.3824756074229954,4,,2,0.0,,1,
1972,No Excuses,3.0,2,V2,['Boulder'],12.0,1,,,Nevada,Red Spring Boul…,0,0,[],,2.7649512148459907,4,,0,,,1,
1975,Problem P,1.7,3,V1,['Boulder'],12.0,1,,,California,Horseshoe Lake,1,0,"['V0-', 'V0-', 'V0-', 'V0', 'V0', 'V2', 'V2', 'V4+', 'V3', 'V3', 'V1', 'V0+', 'V-easy', 'V2', 'V2', 'V2+', 'V1', 'V1+', 'V1']",,1.8487134111344927,3,,19,0.2105263157894739,,1,
1977,Green Gold,2.0,1,V1,['Boulder'],20.0,1,PG13,,California,T J Slabs,1,0,['V0'],,2.1474268222689856,3,,1,1.0,1.0,1,
1980,Darwin Award,3.1,13,V2,['Boulder'],10.0,1,,,Nevada,Kraft Boulders,2,2,"['V2-3', 'V6', 'V2-3', 'V2', 'V1', 'V5', 'V0', 'V0', 'V2', 'V8', 'V9', 'V6', 'V1', 'V3', 'V5', 'V9', 'V2', 'V12', 'V2']",,3.0424895460384267,4,,19,2.052631578947368,,1,
1983,Euchre,1.8,9,V-easy,['Boulder'],15.0,1,,,California,King Dome Area,1,0,"['V0-', 'V-easy', 'V1', 'V-easy', 'V2', 'V0']",,1.8494853644537974,1,,6,1.1666666666666665,,1,
1985,Blue Spot Slab,1.0,1,V-easy,['Boulder'],15.0,1,,,California,Unknown Soldier…,1,0,[],,1.6474268222689858,1,,0,,,1,
1986,The Torrents of Spring,1.0,2,V1,['Boulder'],12.0,1,,,California,Hemingway Boulders,2,1,"['V0-', 'V0+', 'V0-', 'V-easy', 'V2', 'V1', 'V0']",,1.4316178815126572,3,,7,0.7142857142857144,,1,
1991,Mushroom Problem,1.8,9,V0-,['Boulder'],12.0,1,,,California,Stonehenge Boul…,3,0,[],,1.8494853644537974,2,,0,,,1,
1994,A Night at the Oscars,3.0,4,V6,['Boulder'],15.0,1,,,California,Mammoth Creek Rd,0,0,"['V2', 'V6', 'V3-', 'V3', 'V3', 'V2+', 'V4', 'V3', 'V1', 'V-easy', 'V7', 'V0', 'V0-', 'V-easy']",,2.858970728907595,8,,14,3.7142857142857144,,1,
1995,Something For Nothing,1.0,1,V3,['Boulder'],18.0,1,,,California,Miledi Boulders,0,0,"['V0-', 'V0', 'V1']",,1.6474268222689858,5,,3,2.6666666666666665,,1,
1997,Unknown,2.0,1,V2,['Boulder'],15.0,1,,,Nevada,Gateway Canyon…,0,0,"['V5', 'V2']",,2.1474268222689856,4,,2,1.5,,1,
2012,Mr. H,2.0,61,V-easy,['Boulder'],12.0,1,,,California,Outback Bouldering,3,0,"['V1', 'V0-', 'V1', 'V-easy']",,2.004755703944161,1,,4,1.25,,1,
2015,Front Left,1.6,7,V2-,['Boulder'],10.0,1,,,Nevada,Kraft Boulders,1,0,"['V0-', 'V2', 'V0-1', 'V1', 'V0', 'V4', 'V2']",,1.6868567055672465,4,,7,0.7142857142857144,,1,
2016,Funnel Man,2.0,2,V9,['Boulder'],15.0,1,,,California,Catacombs,1,1,"['V9-', 'V3', 'V8', 'V1+', 'V1']",,2.0982845481793237,11,,5,4.6,,1,
2019,Kings and Castles,2.5,2,V6,['Boulder'],10.0,1,,,California,Checkerboard Area,0,0,[],,2.431617881512657,8,,0,,,1,
2021,The Pearl,3.1,343,V5,['Boulder'],12.0,1,,,Nevada,Kraft Boulders,16,24,"['V1', 'V0', 'V3', 'V3-4', 'V1', 'V6', 'V0', 'V0']",,3.097659458269006,7,,8,3.25,,1,
2022,Facet Arete,3.0,1,V6,['Boulder'],20.0,1,,,California,Ryan Campground…,1,0,"['V1', 'V0', 'V4', 'V0-', 'V-easy']",,2.6474268222689856,8,,5,5.2,,1,
2024,Bouldering is Training,3.0,7,V2-3,['Boulder'],15.0,1,,,Nevada,Second Pullout…,5,0,[],,2.9118567055672466,4,,0,,,1,
2028,Sacred Land,1.8,12,V0,['Boulder'],9.0,1,,,California,Painted Savage…,0,0,"['V2', 'V0']",,1.8380656649644596,2,,2,1.0,,1,
2029,Bag of Knackers,1.9,8,V0,['Boulder'],15.0,1,,,California,Dreamers,2,0,"['V0', 'V0-', 'V0', 'V0', 'V0-', 'V0', 'V0-']",,1.9438726271708855,2,,7,0.0,,1,
2030,East Face,1.0,3,V0,['Boulder'],10.0,1,,,Nevada,Red Spring Boul…,0,0,"['V4-5', 'V4', 'V4']",,1.3237134111344928,2,,3,4.0,,1,
2032,The Diamond Left,3.6,10,V6,['Boulder'],10.0,1,,,California,Candyland Boulders,1,1,"['V8', 'V8', 'V5', 'V12']",,3.4813503313216336,8,,4,2.25,,1,
2034,Problem D,1.0,2,V-easy,['Boulder'],12.0,1,,,California,Outback Bouldering,0,0,"['V0', 'V0', 'V-easy', 'V-easy', 'V0', 'V3']",,1.4316178815126572,1,,6,1.1666666666666665,,1,
2035,Ultraviolet,1.8,6,V2,['Boulder'],12.0,1,,,California,Asteroid Boulde…,2,0,"['V-easy', 'V-easy', 'V7', 'V-easy', 'V3', 'V4', 'V-easy', 'V0', 'V2', 'V2']",,1.8706933777911385,4,,10,0.6000000000000001,,1,
2036,Fear the Smear,1.0,1,V2,['Boulder'],15.0,1,,,California,Echo Rock Boulders,0,0,"['V-easy', 'V-easy', 'V0', 'V0', 'V2', 'V-easy']",,1.6474268222689858,4,,6,2.166666666666667,,1,
2039,Unnamed V1,2.0,1,V1,['Boulder'],10.0,1,,,California,Lonely Stones 1,1,0,[],,2.1474268222689856,3,,0,,,1,
2040,Sinfully Delicious,1.3,12,V-easy,['Boulder'],13.0,1,,,California,Chocolate Boulders,2,0,"['V3', 'V1', 'V4', 'V3', 'V0-']",,1.376527203425998,1,,5,3.2,,1,
2041,Electron,1.0,1,V0,['Boulder'],15.0,1,PG13,,California,Wawona,1,0,"['V4', 'V2-', 'V3+', 'V3-']",,1.6474268222689858,2,,4,3.0,1.0,1,
2043,Drop the Transmission*,3.2,10,V4,['Boulder'],12.0,1,,,Nevada,Fin du Monde Dr…,2,4,"['V2', 'V2', 'V4']",,3.1177139676852703,6,,3,1.333333333333333,,1,
2047,Wandering n00b,1.0,2,V-easy,['Boulder'],18.0,1,,,California,Varnished Wall…,1,0,['V-easy'],,1.4316178815126572,1,,1,0.0,,1,
2050,Fist Crack,1.0,3,V-easy,['Boulder'],15.0,1,,,California,Trashcan Rock Area,2,0,"['V-easy', 'V-easy', 'V-easy', 'V1', 'V0+', 'V3', 'V0', 'V1']",,1.3237134111344928,1,,8,1.25,,1,
2051,Checkerboard Crack,1.8,4,V5,['Boulder'],14.0,1,,,California,Checkerboard Area,0,1,"['V8-', 'V8', 'V9', 'V10']",,1.8989707289075946,7,,4,3.75,,1,
2055,West Face - Right Side,2.0,1,V0-1,['Boulder'],14.0,1,,,Nevada,Black Velvet Ca…,1,0,"['V3-', 'V2+', 'V2', 'V3', 'V-easy', 'V0', 'V0+', 'V0', 'V0+', 'V1', 'V1+']",,2.1474268222689856,2,,11,1.0,,1,
2057,Renegade,2.0,8,V0,['Boulder'],20.0,1,,,California,Stonehenge Boul…,1,0,"['V-easy', 'V-easy', 'V0', 'V3-4']",,2.0327615160597743,2,,4,0.25,,1,
2059,Tall Cans in the Air,1.0,1,V0-,['Boulder'],10.0,1,,,California,Love Nest Area,1,0,"['V-easy', 'V-easy', 'V1']",,1.6474268222689858,2,,3,0.33333333333333326,,1,
2060,Slap Prow,1.0,3,V3,['Boulder'],10.0,1,,,California,Scatterbrain Area,0,0,"['V0+', 'V0', 'V1', 'V2', 'V-easy', 'V3']",,1.3237134111344928,5,,6,2.1666666666666665,,1,
2064,Problem 9,1.3,3,V1,['Boulder'],12.0,1,,,California,Catacombs,1,0,"['V0', 'V0', 'V2', 'V1+', 'V1', 'V0', 'V0-', 'V2', 'V1', 'V0-']",,1.548713411134493,3,,10,0.2999999999999998,,1,
2065,Unspeakable,0.0,1,V0,['Boulder'],10.0,1,,,California,Jimmy Cliff Area,0,0,['V3'],,1.1474268222689858,2,,1,3.0,,1,
2070,Jump Nyabinghi,1.5,2,V0-,['Boulder'],15.0,1,,,California,Jimmy Cliff Area,0,0,"['V1', 'V-easy', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V3']",,1.7649512148459905,2,,8,0.0,,1,
2071,Gunsmoke,3.7,345,V3,['Boulder'],80.0,1,,,California,Gunsmoke Area,38,7,"['V0', 'V5', 'V0+', 'V6']",,3.6959388833657165,5,,4,0.25,,1,
2072,Speed of Leather,2.0,3,V6,['Boulder'],10.0,1,,,California,Outback Bouldering,2,3,"['V5', 'V4', 'V4', 'V3', 'V0']",,2.073713411134493,8,,5,2.8,,1,
2074,South Arete,2.0,2,V0-1,['Boulder'],25.0,1,,,Nevada,Kraft Boulders,1,0,"['V5', 'V2', 'V2', 'V4']",,2.0982845481793237,2,,4,3.25,,1,
2078,Problem L,1.0,3,V-easy,['Boulder'],10.0,1,,,California,Horseshoe Lake,1,0,"['V0-', 'V0-', 'V0-', 'V0', 'V0', 'V2', 'V2', 'V1', 'V4+', 'V3', 'V3', 'V1', 'V0+', 'V2', 'V2', 'V2+', 'V1', 'V1+', 'V1']",,1.3237134111344928,1,,19,2.3157894736842106,,1,
2080,Discount Dyno,2.0,20,V0,['Boulder'],10.0,1,,,California,Turtle Rock Cir…,1,0,['V-easy'],,2.0140406497399033,2,,1,1.0,,1,
2082,Downclimb,1.0,1,V-easy,['Boulder'],10.0,1,,,California,Alcove Area,0,0,"['V2-', 'V0-1']",,1.6474268222689858,1,,2,2.0,,1,
2083,The Diamond Arete SDS,1.7,3,V7,['Boulder'],12.0,1,,,California,Ghetto,1,1,['V5'],,1.8487134111344927,9,,1,2.0,,1,
2090,Le Cul de Cheval,3.0,1,V5-6,['Boulder'],10.0,1,,,Nevada,Windy Canyon Bo…,1,0,"['V4-5', 'V2', 'V3']",,2.6474268222689856,7,3.0,3,2.0,,1,
2092,Big Cheese,4.0,1,V8+,['Boulder'],200.0,1,,,California,Potato Patch,1,0,['V5'],,3.1474268222689856,10,,1,3.0,,1,
2095,Lipitor,1.3,4,V-easy,['Boulder'],10.0,1,,,California,Indian Wave Bou…,2,0,"['V0', 'V0-', 'V1', 'V1', 'V-easy']",,1.4989707289075944,1,,5,1.2000000000000002,,1,
2096,Squirm,2.3,3,V5,['Boulder'],11.0,1,,,California,Stonehenge Boul…,1,0,"['V0-', 'V1', 'V-easy', 'V0', 'V1-', 'V5']",,2.298713411134493,7,,6,4.0,,1,
2097,Dihedral,1.3,14,V0-,['Boulder'],10.0,1,,,Nevada,W Cluster,1,0,['V0'],,1.3663235763025314,2,,1,0.0,,1,
2102,Mesothelioma,3.7,3,V7,['Boulder'],25.0,1,R,,California,Pollen Grains /…,1,1,"['V5', 'V6', 'V4', 'V4-', 'V10']",,3.348713411134493,9,,5,1.2000000000000002,2.0,1,
2105,Heart of Darkness,4.0,3,V9,['Boulder'],15.0,1,PG13,,California,Intersection Bo…,0,2,[],,3.573713411134493,11,,0,,1.0,1,
2111,The Bardini Crack (aka: Blas Beemer),2.7,28,V2,['Boulder'],15.0,1,,,California,Blas Beemer Area,2,1,"['V0+', 'V4']",,2.686029436018551,4,,2,0.0,,1,
2115,The King,3.7,44,V6,['Boulder'],15.0,1,,,California,Cathedral Boulders,2,3,"['V8-', 'V4', 'V5']",,3.6687745254341775,8,,3,0.33333333333333304,,1,
2116,Recluse,1.0,1,V1,['Boulder'],10.0,1,,,California,Central - Maxim…,0,0,"['V0+', 'V-easy', 'V-easy']",,1.6474268222689858,3,,3,1.6666666666666667,,1,
2117,Varsity Crank,1.0,1,V2,['Boulder'],20.0,1,,,California,HVCG West,1,0,"['V4', 'V-easy', 'V2']",,1.6474268222689858,4,,3,0.3333333333333335,,1,
2121,Penny Pincher,1.5,32,V0-,['Boulder'],12.0,1,,,California,JBMF Boulders,2,1,"['V1', 'V3', 'V2', 'V-easy', 'V5', 'V3', 'V0-1', 'V3', 'V3']",,1.5240864740769082,2,,9,2.1111111111111107,,1,
2122,The 4th Amendment,2.0,4,V0,['Boulder'],23.0,1,R,,California,Big Brother Bou…,2,1,"['V0+', 'V2', 'V0-', 'V4']",,2.0589707289075942,2,,4,1.5,2.0,1,
2123,Bear-Hug Mantle,2.7,15,V4,['Boulder'],7.0,1,,,California,Camp 4 Boulders,0,2,[],,2.6746783527836233,6,,0,,,1,
2124,Left left,1.4,14,V2,['Boulder'],8.0,1,,,Nevada,Cube Area,1,0,"['V2', 'V1', 'V0', 'V2', 'V2', 'V1', 'V1', 'V1']",,1.4596569096358647,4,,8,0.75,,1,
2130,The Mole,2.7,3,V7,['Boulder'],14.0,1,,,Nevada,Kraft Boulders,0,0,"['5.9', 'V1', 'V10-11', 'V2', 'V0', 'V9', 'V1', 'V5']",,2.598713411134493,9,,8,3.5,,1,
2131,Face Off,2.0,2,V2,['Boulder'],12.0,1,,,California,Asteroid Boulde…,2,0,"['V-easy', 'V-easy', 'V7', 'V-easy', 'V3', 'V4', 'V-easy', 'V0', 'V2', 'V2']",,2.0982845481793237,4,,10,0.6000000000000001,,1,
2133,Problem A SDS,2.0,2,V6,['Boulder'],14.0,1,,,California,T J Lake,3,2,"['V4', 'V1', 'V3', 'V4', 'V5', 'V4', 'V1+', 'V2']",,2.0982845481793237,8,,8,3.0,,1,
2134,Psycho Dyno,2.0,1,V5,['Boulder'],20.0,1,,,California,Quail Springs B…,1,0,"['V4', 'V2-3', 'V2', 'V2', 'V4', 'V2', 'V3', 'V0-1', 'V0', 'V1', 'V3', 'V2', 'V4', 'V3', 'V4', 'V2', 'V0', 'V4', 'V3', 'V4', 'V0']",,2.1474268222689856,7,,21,2.666666666666667,,1,
2137,slanted dragonet scales,1.0,1,V0-1,['Boulder'],7.0,1,,,Nevada,Red Spring Boul…,1,0,['V0-1'],,1.6474268222689858,2,,1,0.0,,1,
2140,Cheese Whiz,1.0,2,V1,['Boulder'],13.0,1,,,California,Lost Horse Boul…,1,0,['V2'],,1.4316178815126572,3,,1,1.0,,1,
2141,Shady White Dikes,2.0,1,V0,['Boulder'],12.0,1,,,California,T J Lake,1,0,['V2'],,2.1474268222689856,2,,1,2.0,,1,
2142,Hose Monster,3.0,4,V8,['Boulder'],8.0,1,,,California,Lower Talus Area,0,2,[],,2.858970728907595,10,,0,,,1,
2144,Triangle Face Center,2.5,2,V6,['Boulder'],16.0,1,,,California,HVCG West,0,2,"['V-easy', 'V1', 'V0', 'V0+', 'V0-']",,2.431617881512657,8,,5,6.0,,1,
2145,The Easiest Yogi Eliminate Variation,3.1,22,V8,['Boulder'],10.0,1,,,California,Manx Boulders C…,0,5,"['V4', 'V11']",,3.0649936367190422,10,,2,0.5,,1,
2154,Scumbler Right,2.0,1,V2,['Boulder'],8.0,1,,,California,Quail Springs B…,1,0,"['V4', 'V2-3', 'V2', 'V4', 'V2', 'V3', 'V0-1', 'V0', 'V1', 'V3', 'V5', 'V2', 'V4', 'V3', 'V4', 'V2', 'V0', 'V4', 'V3', 'V4', 'V0']",,2.1474268222689856,4,,21,0.4761904761904763,,1,
2155,Less Like Abby,2.0,2,V8,['Boulder'],12.0,1,,,California,Ravine,1,0,"['V2', 'V2', 'V3', 'V0', 'V0', 'V0', 'V0', 'V0', 'V1', 'V0', 'V-easy']",,2.0982845481793237,10,,11,7.363636363636363,,1,
2156,Mantle of the New Adonis,1.0,2,V2,['Boulder'],10.0,1,,,California,HVCG West,1,0,"['V4', 'V-easy', 'V2']",,1.4316178815126572,4,,3,0.3333333333333335,,1,
2158,Pick your poison,3.0,2,V2,['Boulder'],15.0,1,,,California,Asteroid Boulde…,4,0,"['V0', 'V0', 'V3']",,2.7649512148459907,4,,3,1.0,,1,
2159,Spring Board,2.5,21,V3,['Boulder'],18.0,1,,,Nevada,Red Spring Boul…,0,0,"['V7', 'V7', 'V1', 'V2', 'V9-', 'V7-', 'V5', 'V3', 'V2', 'V8', 'V2', 'V5-']",,2.490675165660817,5,,12,1.833333333333333,,1,
2162,It's All Nice on Ice,1.5,11,V0,['Boulder'],12.0,1,,,California,Lonesome Crowde…,1,1,"['V4', 'V-easy']",,1.5662378037114977,2,,2,1.5,,1,
2164,Chili Sauce (aka Moffat Problem),3.4,21,V7,['Boulder'],20.0,1,,,California,Ryan Campground…,6,7,['V2'],,3.349766074751726,9,,1,5.0,,1,
2166,5.9 slab problem,1.5,2,V0,['Boulder'],30.0,1,,,California,Camp 4 Boulders,0,0,"['V10', 'V4', 'V9', 'V9', 'V8', 'V10', 'V3']",,1.7649512148459905,2,,7,7.571428571428571,,1,
2170,Problem 32,1.0,3,V0-,['Boulder'],15.0,1,,,California,Mammoth Lakes…,3,0,"['V2', 'V2', 'V-easy', 'V-easy', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",,1.3237134111344928,2,,43,0.2558139534883721,,1,
2171,Baseline,2.0,1,V2,['Boulder'],15.0,1,,,Nevada,S Seas Bouldering,0,0,"['V6-7', 'V0', 'V1', 'V2']",,2.1474268222689856,4,,4,0.25,,1,
2177,Lipless,1.0,3,V-easy,['Boulder'],10.0,1,,,California,Indian Wave Bou…,2,0,"['V0', 'V0-', 'V1', 'V1', 'V-easy']",,1.3237134111344928,1,,5,1.2000000000000002,,1,
2180,Intersection Traverse,2.8,12,V1,['Boulder'],40.0,1,,,California,HVCG West,3,0,"['V0', 'V2-', 'V-easy', 'V4', 'V1+']",,2.7611425880413827,3,,5,0.20000000000000018,,1,
